pitchfork_id,artist,album,score,link,release_year
10874,Slayer,World Painted Blood,7.3,https://pitchfork.com/reviews/albums/13673-world-painted-blood/,2009.0
10875,Bear in Heaven,Beast Rest Forth Mouth,8.4,https://pitchfork.com/reviews/albums/13618-beast-rest-forth-mouth/,2009.0
10876,Jack Peñate,Everything Is New,7.4,https://pitchfork.com/reviews/albums/13565-everything-is-new/,2009.0
10877,Part Chimp,Thriller,7.3,https://pitchfork.com/reviews/albums/13604-thriller/,2009.0
10878,Maps,Turning the Mind,4.8,https://pitchfork.com/reviews/albums/13628-turning-the-mind/,2009.0
10879,Soulsavers,Broken,6.3,https://pitchfork.com/reviews/albums/13558-broken/,2009.0
10880,Various Artists,Warp20 (Box Set),9.2,https://pitchfork.com/reviews/albums/13668-warp20-box-set-warp20-chosen-warp20-recreated-warp20-unheard/,2009.0
10881,A.A. Bondy,When the Devil's Loose,6.6,https://pitchfork.com/reviews/albums/13509-when-the-devils-loose/,2009.0
10882,Sleeping States,In the Gardens of the North,8.0,https://pitchfork.com/reviews/albums/13539-in-the-gardens-of-the-north/,2009.0
10883,Matias Aguayo,Ay Ay Ay,7.2,https://pitchfork.com/reviews/albums/13664-ay-ay-ay/,2009.0
10884,The King Khan & BBQ Show,Invisible Girl,7.1,https://pitchfork.com/reviews/albums/13484-invisible-girl/,2009.0
10885,Julian Casablancas,Phrazes for the Young,5.5,https://pitchfork.com/reviews/albums/13666-phrazes-for-the-young/,2009.0
10886,Heavy Trash,Midnight Soul Serenade,7.0,https://pitchfork.com/reviews/albums/13652-midnight-soul-serenade/,2009.0
10887,Spider Bags,"Goodbye Cruel World, Hello Crueler World",7.6,https://pitchfork.com/reviews/albums/13650-goodbye-cruel-world-hello-crueler-world/,2009.0
10888,Pants Yell!,Received Pronunciation,7.3,https://pitchfork.com/reviews/albums/13605-received-pronunciation/,2009.0
10889,Molina and Johnson,Molina and Johnson,5.1,https://pitchfork.com/reviews/albums/13659-molina-and-johnson/,2009.0
10890,Weezer,Raditude,4.5,https://pitchfork.com/reviews/albums/13656-raditude/,2009.0
10891,2562,Unbalance,6.6,https://pitchfork.com/reviews/albums/13622-unbalance/,2009.0
10892,Various Artists,Eccentric Soul: Smart's Palace,8.0,https://pitchfork.com/reviews/albums/13630-eccentric-soul-smarts-palace/,2009.0
10893,Baroness,Blue Record,8.5,https://pitchfork.com/reviews/albums/13603-blue-record/,2009.0
10894,Foo Fighters,Greatest Hits,7.0,https://pitchfork.com/reviews/albums/13658-greatest-hits/,2009.0
10895,Morrissey,Swords,5.0,https://pitchfork.com/reviews/albums/13651-swords/,2009.0
10896,Richard Youngs,Under Stellar Steam,7.7,https://pitchfork.com/reviews/albums/13647-under-stellar-steam/,2009.0
10897,Panther,Entropy,7.1,https://pitchfork.com/reviews/albums/13588-entropy/,2009.0
10898,Isaac Hayes,Shaft OST [Deluxe Edition],8.5,https://pitchfork.com/reviews/albums/13629-shaft-ost-deluxe-edition/,1971.0
10899,DOOM,Unexpected Guests,5.9,https://pitchfork.com/reviews/albums/13643-unexpected-guests/,2009.0
10900,U2,The Unforgettable Fire [Deluxe Edition],9.3,https://pitchfork.com/reviews/albums/13654-the-unforgettable-fire-deluxe-edition/,2009.0
10901,Espers,III,6.1,https://pitchfork.com/reviews/albums/13642-iii/,2009.0
10902,Jesu,Opiate Sun,7.0,https://pitchfork.com/reviews/albums/13600-opiate-sun/,2009.0
10903,Beak>,Beak>,6.9,https://pitchfork.com/reviews/albums/13602-beak/,2009.0
10904,Tegan and Sara,Sainthood,7.3,https://pitchfork.com/reviews/albums/13644-sainthood/,2009.0
10905,Devendra Banhart,What Will We Be,4.0,https://pitchfork.com/reviews/albums/13645-what-will-we-be/,2009.0
10906,Damian Lazarus,Smoke the Monster Out,6.0,https://pitchfork.com/reviews/albums/13307-smoke-the-monster-out/,2009.0
10907,The Swell Season,Strict Joy,6.5,https://pitchfork.com/reviews/albums/13624-strict-joy/,2009.0
10908,LAKE,Let's Build a Roof,7.8,https://pitchfork.com/reviews/albums/13613-lets-build-a-roof/,2009.0
10909,Converge,Axe to Fall,8.5,https://pitchfork.com/reviews/albums/13625-axe-to-fall/,2009.0
10910,R.E.M.,Live at the Olympia,7.4,https://pitchfork.com/reviews/albums/13641-live-at-the-olympia/,2009.0
10911,"Carolyn Mark, NQ Arbuckle",Let's Just Stay Here,7.0,https://pitchfork.com/reviews/albums/13612-lets-just-stay-here/,2009.0
10912,Tickley Feather,Hors d'Oeuvres,3.3,https://pitchfork.com/reviews/albums/13566-hors-doeuvres/,2009.0
10913,Nellie McKay,Normal as Blueberry Pie - A Tribute to Doris Day,7.4,https://pitchfork.com/reviews/albums/13635-normal-as-blueberry-pie-a-tribute-to-doris-day/,2009.0
10914,Tiësto,Kaleidoscope,3.8,https://pitchfork.com/reviews/albums/13638-kaleidoscope/,2009.0
10915,Various Artists,5: Five Years of Hyperdub,8.2,https://pitchfork.com/reviews/albums/13614-5-five-years-of-hyperdub/,2009.0
10916,Miles Benjamin Anthony Robinson,Summer of Fear,4.8,https://pitchfork.com/reviews/albums/13632-summer-of-fear/,2009.0
10917,The Shaky Hands,Let It Die,6.4,https://pitchfork.com/reviews/albums/13627-let-it-die/,2009.0
10918,Various Artists,Wayfaring Strangers: Lonesome Heroes,7.7,https://pitchfork.com/reviews/albums/13540-wayfaring-strangers-lonesome-heroes/,2009.0
10919,Broadcast and the Focus Group,Investigate Witch Cults of the Radio Age,7.2,https://pitchfork.com/reviews/albums/13560-investigate-witch-cults-of-the-radio-age/,2009.0
10920,The Jesus Lizard,Head [Deluxe Edition],8.1,https://pitchfork.com/reviews/albums/13636-head-goat-liar-down/,2009.0
10921,Lokai,Transition,7.6,https://pitchfork.com/reviews/albums/13552-transition/,2009.0
10922,Noah and the Whale,The First Days of Spring,5.2,https://pitchfork.com/reviews/albums/13621-the-first-days-of-spring/,2009.0
10923,The Orb,Baghdad Batteries: Orbsessions Vol. III,5.4,https://pitchfork.com/reviews/albums/13620-baghdad-batteries-orbsessions-vol-iii/,2009.0
10924,Bob Dylan,Christmas in the Heart,6.8,https://pitchfork.com/reviews/albums/13615-christmas-in-the-heart/,2009.0
10925,Various Artists,The Twilight Saga: New Moon OST,5.4,https://pitchfork.com/reviews/albums/13626-the-twilight-saga-new-moon-ost/,2009.0
10926,The Fresh & Onlys,Grey-Eyed Girls,7.5,https://pitchfork.com/reviews/albums/13507-grey-eyed-girls/,2009.0
10927,Grand Archives,Keep in Mind Frankenstein,5.0,https://pitchfork.com/reviews/albums/13587-keep-in-mind-frankenstein/,2009.0
10928,Jemina Pearl,Break It Up,7.0,https://pitchfork.com/reviews/albums/13611-break-it-up/,2009.0
10929,Do Make Say Think,Other Truths,7.2,https://pitchfork.com/reviews/albums/13595-other-truths/,2009.0
10930,Fuck Buttons,Tarot Sport,9.0,https://pitchfork.com/reviews/albums/13617-tarot-sport/,2009.0
10931,MV & EE,Barn Nova,6.3,https://pitchfork.com/reviews/albums/13608-barn-nova/,2009.0
10932,Elvis Perkins in Dearland,Doomsday EP,6.9,https://pitchfork.com/reviews/albums/13609-doomsday-ep/,2009.0
10933,Drummer,Feel Good Together,7.5,https://pitchfork.com/reviews/albums/13599-feel-good-together/,2009.0
10934,The Slits,Trapped Animal,4.7,https://pitchfork.com/reviews/albums/13598-trapped-animal/,2009.0
10935,Atlas Sound,Logos,8.2,https://pitchfork.com/reviews/albums/13619-logos/,2009.0
10936,Russian Circles,Geneva,7.8,https://pitchfork.com/reviews/albums/13607-geneva/,2009.0
10937,Excepter,Black Beach,5.8,https://pitchfork.com/reviews/albums/13581-black-beach/,2009.0
10938,Flashy Python,Skin and Bones,6.5,https://pitchfork.com/reviews/albums/13582-skin-and-bones-mo-beauty/,2009.0
10939,Echo and the Bunnymen,The Fountain,6.1,https://pitchfork.com/reviews/albums/13592-the-fountain/,2009.0
10940,Phoenix,Wolfgang Amadeus Phoenix [Remix Collection],6.0,https://pitchfork.com/reviews/albums/13576-wolfgang-amadeus-phoenix-remix-collection/,2009.0
10941,Vic Chesnutt,At the Cut,7.2,https://pitchfork.com/reviews/albums/13520-at-the-cut/,2009.0
10942,Zero 7,Yeah Ghost,4.0,https://pitchfork.com/reviews/albums/13601-yeah-ghost/,2009.0
10943,Themselves,CrownsDown,6.7,https://pitchfork.com/reviews/albums/13596-crownsdown/,2009.0
10944,Spiral Stairs,The Real Feel,5.2,https://pitchfork.com/reviews/albums/13547-the-real-feel/,2009.0
10945,Flight of the Conchords,I Told You I Was Freaky,6.7,https://pitchfork.com/reviews/albums/13570-i-told-you-i-was-freaky/,2009.0
10946,White Rainbow,New Clouds,7.0,https://pitchfork.com/reviews/albums/13594-new-clouds/,2009.0
10947,Karl Blau,Zebra,7.2,https://pitchfork.com/reviews/albums/13591-zebra/,2009.0
10948,Kings of Convenience,Declaration of Dependence,7.9,https://pitchfork.com/reviews/albums/13553-declaration-of-dependence/,2009.0
10949,Madonna,Celebration,5.7,https://pitchfork.com/reviews/albums/13590-celebration/,2009.0
10950,Sufjan Stevens,The BQE,7.4,https://pitchfork.com/reviews/albums/13593-the-bqe/,2009.0
10951,As Tall as Lions,You Can't Take It With You,4.4,https://pitchfork.com/reviews/albums/13584-you-cant-take-it-with-you/,2009.0
10952,"Buckshot, KRS-One",Survival Skills,3.9,https://pitchfork.com/reviews/albums/13578-survival-skills/,2009.0
10953,El Perro Del Mar,Love Is Not Pop,7.8,https://pitchfork.com/reviews/albums/13571-love-is-not-pop/,2009.0
10954,Daniel Johnston,Is and Always Was,7.1,https://pitchfork.com/reviews/albums/13589-is-and-always-was/,2009.0
10955,Lightning Bolt,Earthly Delights,7.6,https://pitchfork.com/reviews/albums/13577-earthly-delights/,2009.0
10956,Doveman,The Conformist,6.9,https://pitchfork.com/reviews/albums/13572-the-conformist/,2009.0
10957,Slaraffenland,We're on Your Side,7.6,https://pitchfork.com/reviews/albums/13534-were-on-your-side/,2009.0
10958,Thao with the Get Down Stay Down,Know Better Learn Faster,7.8,https://pitchfork.com/reviews/albums/13583-know-better-learn-faster/,2009.0
10959,J Dilla,Dillanthology 3,5.5,https://pitchfork.com/reviews/albums/13562-dillanthology-3/,2009.0
10960,Dizzee Rascal,Tongue N' Cheek,7.5,https://pitchfork.com/reviews/albums/13573-tongue-n-cheek/,2009.0
10961,Headlights,Wildlife,6.4,https://pitchfork.com/reviews/albums/13580-wildlife/,2009.0
10962,The Crayon Fields,All the Pleasures of the World,7.8,https://pitchfork.com/reviews/albums/13531-all-the-pleasures-of-the-world/,2009.0
10963,Duran Duran,Rio [Collector's Edition],7.3,https://pitchfork.com/reviews/albums/13579-rio-collectors-edition-live-at-hammersmith-82/,2009.0
10964,Massive Attack,Splitting the Atom,4.4,https://pitchfork.com/reviews/albums/13574-splitting-the-atom/,2009.0
10965,The Mountain Goats,The Life of the World to Come,8.4,https://pitchfork.com/reviews/albums/13483-the-life-of-the-world-to-come/,2009.0
10966,The Yolks,The Yolks,7.0,https://pitchfork.com/reviews/albums/13523-the-yolks/,2009.0
10967,Tinariwen,Imidiwan: Companions,7.6,https://pitchfork.com/reviews/albums/13549-imidiwan-companions/,2009.0
10968,Peanut Butter Wolf,45 Live,7.5,https://pitchfork.com/reviews/albums/13546-45-live/,2009.0
10969,Elvis Costello,Live at the El Mocambo,8.4,https://pitchfork.com/reviews/albums/13533-live-at-the-el-mocambo/,2009.0
10970,Neon Indian,Psychic Chasms,8.6,https://pitchfork.com/reviews/albums/13510-psychic-chasms/,2009.0
10971,Dominique Leone,Abstract Expression,6.7,https://pitchfork.com/reviews/albums/13521-abstract-expression/,2009.0
10972,Mi and L'au,Good Morning Jokers,6.6,https://pitchfork.com/reviews/albums/13514-good-morning-jokers/,2009.0
10973,Hudson Mohawke,Butter,6.7,https://pitchfork.com/reviews/albums/13557-butter/,2009.0
10974,The Dutchess and the Duke,Sunset/Sunrise,7.4,https://pitchfork.com/reviews/albums/13542-sunsetsunrise/,2009.0
10975,The Flaming Lips,Embryonic,9.0,https://pitchfork.com/reviews/albums/13522-embryonic/,2009.0
10976,Chromeo,DJ-Kicks,6.5,https://pitchfork.com/reviews/albums/13561-dj-kicks/,2009.0
10977,Nick Oliveri,Death Acoustic,3.5,https://pitchfork.com/reviews/albums/13567-death-acoustic/,2009.0
10978,Various Artists,Ciao My Shining Star: The Songs of Mark Mulcahy,4.5,https://pitchfork.com/reviews/albums/13555-ciao-my-shining-star-the-songs-of-mark-mulcahy/,2009.0
10979,Bad Lieutenant,Never Cry Another Tear,4.1,https://pitchfork.com/reviews/albums/13563-never-cry-another-tear/,2009.0
10980,Basement Jaxx,Scars,7.2,https://pitchfork.com/reviews/albums/13519-scars/,2009.0
10981,Lisa Germano,Magic Neighbor,7.3,https://pitchfork.com/reviews/albums/13515-magic-neighbor/,2009.0
10982,Boston Spaceships,Zero to 99,6.8,https://pitchfork.com/reviews/albums/13554-zero-to-99/,2009.0
10983,Kurt Vile,Childish Prodigy,6.3,https://pitchfork.com/reviews/albums/13535-childish-prodigy/,2009.0
10984,Anti-Pop Consortium,Fluorescent Black,7.0,https://pitchfork.com/reviews/albums/13559-fluorescent-black/,2009.0
10985,Karen O and the Kids,Where the Wild Things Are OST,6.8,https://pitchfork.com/reviews/albums/13550-where-the-wild-things-are-ost/,2009.0
10986,Melvins,Chicken Switch,7.8,https://pitchfork.com/reviews/albums/13545-chicken-switch/,2009.0
10987,Lou Barlow,Goodnight Unknown,7.3,https://pitchfork.com/reviews/albums/13556-goodnight-unknown/,2009.0
10988,The Clientele,Bonfires on the Heath,7.4,https://pitchfork.com/reviews/albums/13544-bonfires-on-the-heath/,2009.0
10989,Ghostface Killah,Ghostdini: The Wizard of Poetry in Emerald City,5.1,https://pitchfork.com/reviews/albums/13537-ghostdini-the-wizard-of-poetry-in-emerald-city/,2009.0
10990,Osso,Run Rabbit Run,7.7,https://pitchfork.com/reviews/albums/13548-run-rabbit-run/,2009.0
10991,Le Loup,Family,6.0,https://pitchfork.com/reviews/albums/13551-family/,2009.0
10992,Various Artists,Where the Action Is! Los Angeles Nuggets 1965-1968,7.8,https://pitchfork.com/reviews/albums/13532-where-the-action-is-los-angeles-nuggets-1965-1968/,2009.0
10993,Dead Man's Bones,Dead Man's Bones,7.1,https://pitchfork.com/reviews/albums/13543-dead-mans-bones/,2009.0
10994,The Raveonettes,In and Out of Control,6.9,https://pitchfork.com/reviews/albums/13529-in-and-out-of-control/,2009.0
10995,The Very Best,Warm Heart of Africa,8.6,https://pitchfork.com/reviews/albums/13518-warm-heart-of-africa/,2009.0
10996,The Black Heart Procession,Six,6.6,https://pitchfork.com/reviews/albums/13530-six/,2009.0
10997,A Place to Bury Strangers,Exploding Head,6.6,https://pitchfork.com/reviews/albums/13500-exploding-head/,2009.0
10998,No Age,Losing Feeling,8.3,https://pitchfork.com/reviews/albums/13516-losing-feeling/,2009.0
10999,Air,Love 2,4.0,https://pitchfork.com/reviews/albums/13503-love-2/,2009.0
11000,Built to Spill,There Is No Enemy,7.9,https://pitchfork.com/reviews/albums/13541-there-is-no-enemy/,2009.0
11001,Mayer Hawthorne,A Strange Arrangement,6.9,https://pitchfork.com/reviews/albums/13508-a-strange-arrangement/,2009.0
11002,Lullabye Arkestra,Threats/Worship,7.5,https://pitchfork.com/reviews/albums/13513-threatsworship/,2009.0
11003,The Avett Brothers,I and Love and You,5.8,https://pitchfork.com/reviews/albums/13478-i-and-love-and-you/,2009.0
11004,Patton Oswalt,My Weakness Is Strong,7.7,https://pitchfork.com/reviews/albums/13524-my-weakness-is-strong/,2009.0
11005,Beastie Boys,Hello Nasty [Deluxe Edition],7.0,https://pitchfork.com/reviews/albums/13527-hello-nasty-deluxe-edition/,2009.0
11006,Port O'Brien,Threadbare,7.2,https://pitchfork.com/reviews/albums/13526-threadbare/,2009.0
11007,Times New Viking,Born Again Revisited,8.1,https://pitchfork.com/reviews/albums/13525-born-again-revisited/,2009.0
11008,Rufus Wainwright,Milwaukee at Last!!!,7.2,https://pitchfork.com/reviews/albums/13517-milwaukee-at-last/,2009.0
11009,Kid Cudi,Man on the Moon: The End of Day,4.1,https://pitchfork.com/reviews/albums/13504-man-on-the-moon-the-end-of-day/,2009.0
11010,Nick Cave and Warren Ellis,White Lunar,7.6,https://pitchfork.com/reviews/albums/13505-white-lunar/,2009.0
11011,United State of Electronica,LOVEWORLD,6.3,https://pitchfork.com/reviews/albums/13294-loveworld/,2009.0
11012,Plush,Bright Penny,5.5,https://pitchfork.com/reviews/albums/13497-bright-penny/,2009.0
11013,Zola Jesus,The Spoils,7.6,https://pitchfork.com/reviews/albums/13487-the-spoils/,2009.0
11014,Califone,All My Friends Are Funeral Singers,8.1,https://pitchfork.com/reviews/albums/13491-all-my-friends-are-funeral-singers/,2009.0
11015,Memory Tapes,Seek Magic,8.3,https://pitchfork.com/reviews/albums/13451-seek-magic/,2009.0
11016,David Sylvian,Manafon,7.4,https://pitchfork.com/reviews/albums/13496-manafon/,2009.0
11017,Múm,Sing Along to Songs You Don't Know,3.9,https://pitchfork.com/reviews/albums/13470-sing-along-to-songs-you-dont-know/,2009.0
11018,Chris Bell,I Am the Cosmos [Deluxe Edition],7.9,https://pitchfork.com/reviews/albums/13498-i-am-the-cosmos-deluxe-edition/,1992.0
11019,Mission of Burma,The Sound the Speed the Light,8.0,https://pitchfork.com/reviews/albums/13489-the-sound-the-speed-the-light/,2009.0
11020,LCD Soundsystem,45:33 Remixes,5.1,https://pitchfork.com/reviews/albums/13502-4533-remixes/,2009.0
11021,Holiday Shores,Columbus'd the Whim,6.3,https://pitchfork.com/reviews/albums/13492-columbusd-the-whim/,2009.0
11022,Fool's Gold,Fool's Gold,7.6,https://pitchfork.com/reviews/albums/13494-fools-gold/,2009.0
11023,Monotonix,Where Were You When It Happened?,7.0,https://pitchfork.com/reviews/albums/13490-where-were-you-when-it-happened/,2009.0
11024,Islands,Vapours,7.8,https://pitchfork.com/reviews/albums/13485-vapours/,2009.0
11025,7 Worlds Collide,The Sun Came Out,6.7,https://pitchfork.com/reviews/albums/13512-the-sun-came-out/,2009.0
11026,Brock Van Wey,White Clouds Drift On and On,8.0,https://pitchfork.com/reviews/albums/13499-white-clouds-drift-on-and-on/,2009.0
11027,Hope Sandoval & the Warm Inventions,Through the Devil Softly,6.7,https://pitchfork.com/reviews/albums/13482-through-the-devil-softly/,2009.0
11028,The Pains of Being Pure at Heart,Higher Than the Stars EP,8.0,https://pitchfork.com/reviews/albums/13486-higher-than-the-stars-ep/,2009.0
11029,WHY?,Eskimo Snow,6.9,https://pitchfork.com/reviews/albums/13450-eskimo-snow/,2009.0
11030,Girls,Album,9.1,https://pitchfork.com/reviews/albums/13477-album/,2009.0
11031,Hallelujah the Hills,Colonial Drones,6.8,https://pitchfork.com/reviews/albums/13461-colonial-drones/,2009.0
11032,Music Go Music,Expressions,7.2,https://pitchfork.com/reviews/albums/13457-expressions/,2009.0
11033,Brother Ali,Us,7.8,https://pitchfork.com/reviews/albums/13475-us/,2009.0
11034,The Twilight Sad,Forget the Night Ahead,7.3,https://pitchfork.com/reviews/albums/13493-forget-the-night-ahead/,2009.0
11035,Volcano Choir,Unmap,8.3,https://pitchfork.com/reviews/albums/13506-unmap/,2009.0
11036,The Hidden Cameras,Origin: Orphan,5.2,https://pitchfork.com/reviews/albums/13488-origin-orphan/,2009.0
11037,Carl Craig,69: The Legendary Adventures of a Filter King,6.8,https://pitchfork.com/reviews/albums/13495-69-the-legendary-adventures-of-a-filter-king/,2009.0
11038,J. Tillman,Year in the Kingdom,6.9,https://pitchfork.com/reviews/albums/13467-year-in-the-kingdom/,2009.0
11039,Yoko Ono Plastic Ono Band,Between My Head and the Sky,7.3,https://pitchfork.com/reviews/albums/13460-between-my-head-and-the-sky/,2009.0
11040,Monsters of Folk,Monsters of Folk,6.5,https://pitchfork.com/reviews/albums/13501-monsters-of-folk/,2009.0
11041,To Kill A Petty Bourgeoisie,Marlone,7.7,https://pitchfork.com/reviews/albums/13481-marlone/,2009.0
