pitchfork_id,link,artist,album,release_year,score,Unnamed: 6
9673,/reviews/albums/17640-mister-lies-mowgli/,Mister Lies,Mowgli,2013,6.6,
9674,/reviews/albums/17688-waxahatchee-cerulean-salt/,Waxahatchee,Cerulean Salt,2013,8.4,
9675,/reviews/albums/17743-defeated-sanity-passages-into-deformity/,Defeated Sanity,Passages Into Deformity,2013,7.2,
9676,/reviews/albums/17671-suuns-images-du-futur/,Suuns,Images Du Futur,2013,5,
9677,/reviews/albums/17838-antwon-in-dark-denim/,Antwon,In Dark Denim,2013,6.2,
9678,/reviews/albums/17816-bilal-a-love-surreal/,Bilal,A Love Surreal,2013,7.6,
9679,/reviews/albums/17675-how-to-destroy-angels-welcome-oblivion/,How to destroy angels_,Welcome Oblivion,2013,6.2,
9680,/reviews/albums/17746-karen-gwyer-needs-continuum/,Karen Gwyer,Needs Continuum,2013,6.7,
9681,/reviews/albums/17674-javelin-hi-beams/,Javelin,Hi Beams,2013,4.8,
9682,/reviews/albums/17673-josh-ritter-the-beast-in-its-tracks/,Josh Ritter,The Beast In Its Tracks,2013,6.8,
9683,/reviews/albums/17735-shlohmo-laid-out-ep/,Shlohmo,Laid Out EP,2013,8,
9684,/reviews/albums/17693-rhye-woman/,Rhye,Woman,2013,8.5,
9685,/reviews/albums/17742-horna-askel-lahempana-saatanaa/,Horna,Askel Lähempänä Saatanaa,2013,6.5,
9686,/reviews/albums/17670-benoit-pioulard-hymnal/,Benoît Pioulard,Hymnal,2013,6.7,
9687,/reviews/albums/17549-blue-hawaii-untogether/,Blue Hawaii,Untogether,2013,7.1,
9688,/reviews/albums/17701-gold-panda-trust-ep/,Gold Panda,Trust EP,2013,7,
9689,/reviews/albums/17672-youth-lagoon-wondrous-bughouse/,Youth Lagoon,Wondrous Bughouse,2013,8.7,
9690,/reviews/albums/17664-voigt-voigt-die-zauberhafte-welt-der-anderen/,Voigt & Voigt,Die zauberhafte Welt der Anderen,2013,5.6,
9691,/reviews/albums/17767-lloyd-cole-hans-joachim-roedelius-selected-studies-vol-1/,Lloyd Cole||Roedelius,"Selected Studies, Vol. 1",2013,6.3,
9692,/reviews/albums/17647-cyclopean-cyclopean-ep/,Cyclopean,Cyclopean EP,2013,7.1,
9693,/reviews/albums/17648-sally-shapiro-somewhere-else/,Sally Shapiro,Somewhere Else,2012,6.9,
9694,/reviews/albums/17766-chelsea-light-moving-chelsea-light-moving/,Chelsea Light Moving,Chelsea Light Moving,2013,6.8,
9695,/reviews/albums/17631-privilege/,Parenthetical Girls,Privilege,2013,6.5,
9696,/reviews/albums/17658-homosapien/,PVT,Homosapien,2013,5.9,
9697,/reviews/albums/17699-hello-ep/,Mozart’s Sister,Hello EP,2013,7.4,
9698,/reviews/albums/17808-the-luca-brasi-story/,Kevin Gates,The Luca Brasi Story,2013,8,
9699,/reviews/albums/17764-les-revenants/,Mogwai,Les Revenants,2013,7.6,
9700,/reviews/albums/17652-benjamin-damage-heliosphere/,Benjamin Damage,Heliosphere,2013,6,
9701,/reviews/albums/17635-vietnam-an-american-dream/,VietNam,An A.merican D.ream,2013,4.7,
9702,/reviews/albums/17727-the-mississippi-sheiks-blind-willie-mctell-charley-patton-the-complete-recorded-works-in-chronological-order-volume-1/,The Mississippi Sheiks||Blind Willie McTell||Charley Patton,The Complete Recorded Works in Chronological Order Volume 1,2013,6.5,
9703,/reviews/albums/17765-kavinsky-outrun/,Kavinsky,Outrun,2013,6.3,
9704,/reviews/albums/17646-doldrums-lesser-evil/,Doldrums,Lesser Evil,2013,8,
9705,/reviews/albums/17745-destruction-unit-void/,Destruction Unit,Void,2013,6.4,
9706,/reviews/albums/17622-dan-friel-total-folklore/,Dan Friel,Total Folklore,2013,7.7,
9707,/reviews/albums/17644-shout-out-louds-optica/,Shout Out Louds,Optica,2013,5.8,
9708,/reviews/albums/17665-prurient-through-the-window/,Prurient,Through the Window,2013,7.4,
9709,/reviews/albums/17645-autre-ne-veut-anxiety/,Autre Ne Veut,Anxiety,2013,8.5,
9710,/reviews/albums/17704-dog-bite-velvet-changes/,Dog Bite,Velvet Changes,2013,4.6,
9711,/reviews/albums/17642-darkthrone-the-underground-resistance/,Darkthrone,The Underground Resistance,2013,7.4,
9712,/reviews/albums/17761-curreny-new-jet-city/,Curren$y,New Jet City,2013,6.9,
9713,/reviews/albums/17590-mount-moriah-miracle-temple/,Mount Moriah,Miracle Temple,2013,7.8,
9714,/reviews/albums/17632-atoms-for-peace-amok/,Atoms for Peace,AMOK,2013,6.9,
9715,/reviews/albums/17609-black-twig-pickers-rough-carpenters/,Black Twig Pickers,Rough Carpenters,2013,7.4,
9716,/reviews/albums/17579-serengeti-saal/,Serengeti,Saal,2013,6.3,
9717,/reviews/albums/17484-flume-flume/,Flume,Flume,2012,7.4,
9718,/reviews/albums/17630-matmos-the-marriage-of-true-minds/,Matmos,The Marriage of True Minds,2013,7.5,
9719,/reviews/albums/17628-jamie-lidell-jamie-lidell/,Jamie Lidell,Jamie Lidell,2013,5.6,
9720,/reviews/albums/17629-the-howling-hex-the-best-of-the-howling-hex/,The Howling Hex,The Best of The Howling Hex,2013,6.1,
9721,/reviews/albums/17698-maxmillion-dunbar-house-of-woo/,Maxmillion Dunbar,House of Woo,2013,7.8,
9722,/reviews/albums/17760-waka-flocka-flame-duflocka-rant-2/,Waka Flocka Flame,DuFlocka Rant 2,2013,7.1,
9723,/reviews/albums/17576-portal-vexovoid/,Portal,Vexovoid,2013,8,
9724,/reviews/albums/17697-araabmuzik-for-professional-use-only/,AraabMuzik,For Professional Use Only,2013,7.2,
9725,/reviews/albums/17759-feeding-people-island-universe/,Feeding People,Island Universe,2013,5.9,
9726,/reviews/albums/17662-eat-skull-iii/,Eat Skull,III,2013,7.4,
9727,/reviews/albums/17758-pusha-t-wrath-of-caine/,Pusha-T,Wrath of Caine,2013,7.2,
9728,/reviews/albums/17797-bonnie-prince-billy-dawn-mccarthy-what-the-brothers-sang/,Bonnie “Prince” Billy||Dawn McCarthy,What the Brothers Sang,2013,7,
9729,/reviews/albums/17643-johnny-marr-the-messenger/,Johnny Marr,The Messenger,2013,6.3,
9730,/reviews/albums/17612-dur-dur-band-vol-5/,Dur-Dur Band,Vol. 5,2013,7.7,
9731,/reviews/albums/17661-psychic-ills-one-track-mind/,Psychic Ills,One Track Mind,2013,6,
9732,/reviews/albums/17625-teen-inc-no-world/,Inc.,no world,2013,7,
9733,/reviews/albums/17626-mark-kozelek-live-at-phoenix-public-house-melbournelike-rats/,Mark Kozelek,Like Rats,2013,6.7,
9734,/reviews/albums/17691-autechre-exai/,Autechre,Exai,2013,5.9,
9735,/reviews/albums/17712-starfucker-miracle-mile/,STRFKR,Miracle Mile,2013,5.2,
9736,/reviews/albums/17663-endless-boogie-long-island/,Endless Boogie,Long Island,2013,6.6,
9737,/reviews/albums/17757-moon-b-moon-b/,Moon B,Moon B,2013,7.5,
9738,/reviews/albums/17621-beach-fossils-clash-the-truth/,Beach Fossils,Clash the Truth,2013,5.8,
9739,/reviews/albums/17623-iceage-youre-nothing/,Iceage,You're Nothing,2013,8.6,
9740,/reviews/albums/17722-songs-for-imaginative-people/,Darwin Deez,Songs for Imaginative People,2013,5,
9741,/reviews/albums/17751-companion-companion/,Companion,Companion,2013,6.5,
9742,/reviews/albums/17719-qluster-lauschen/,Qluster,Lauschen,2013,6.5,
9743,/reviews/albums/17711-screaming-females-chalk-tape/,Screaming Females,Chalk Tape,2013,7.9,
9744,/reviews/albums/17618-push-the-sky-away/,Nick Cave & the Bad Seeds,Push The Sky Away,2013,8,
9745,/reviews/albums/17718-dreaming-in-key/,Applescal,Dreaming In Key,2013,7.6,
9746,/reviews/albums/17601-spectral-park-spectral-park/,Spectral Park,Spectral Park,2013,6.9,
9747,/reviews/albums/17714-odd-furniture-ep/,Salva,Odd Furniture EP,2013,7.3,
9748,/reviews/albums/17708-everybody-on-my-dick-like-they-supposed-to-be/,Paul Banks,Everybody on My Dick Like They Supposed to Be,2013,2,
9749,/reviews/albums/17750-kool-ad-19-63/,Kool A.D.,19,2013,7.9,
9750,/reviews/albums/17733-cool-cocoon/,The Spinto Band,Cool Cocoon,2013,7.6,
9751,/reviews/albums/17580-all-my-love-in-half-light/,Lady Lazarus,All My Love in Half Light,2013,7.8,
9752,/reviews/albums/17747-round-3-the-knockout/,Sasha Go Hard,Round 3: The Knockout,2013,6.6,
9753,/reviews/albums/17583-no-elephants/,Lisa Germano,No Elephants,2013,6.3,
9754,/reviews/albums/17572-night-slugs-allstars-volume-2/,null -index error,Night Slugs: Allstars Volume 2,2013,8,
9755,/reviews/albums/17686-confrontations/,Umberto,Confrontations,2013,6.4,
9756,/reviews/albums/17683-the-sundown-song/,Clogs,The Sundown Song,2013,6.8,
9757,/reviews/albums/17616-waiting-for-something-to-happen/,Veronica Falls,Waiting for Something to Happen,2013,7.5,
9758,/reviews/albums/17716-indigoism/,The Underachievers,Indigoism,2013,8,
9759,/reviews/albums/17578-holy-fire/,Foals,Holy Fire,2013,7.6,
9760,/reviews/albums/17679-vertikal/,Cult of Luna,Vertikal,2013,6.8,
9761,/reviews/albums/17659-ii/,K-X-P,II,2013,7,
9762,/reviews/albums/17687-no-beginning-no-end/,José James,No Beginning No End,2013,7.4,
9763,/reviews/albums/17584-a-long-way-to-fall/,Ulrich Schnauss,A Long Way to Fall,2013,4.3,
9764,/reviews/albums/17581-honeys/,Pissed Jeans,Honeys,2013,8.1,
9765,/reviews/albums/17615-got-me-so-ep/,xxxy,Got Me So EP,2013,6.7,
9766,/reviews/albums/17613-us-alone/,Hayden,Us Alone,2013,5.7,
9767,/reviews/albums/17682-fly-zone/,Le1f,Fly Zone,2013,7.8,
9768,/reviews/albums/17575-news-from-nowhere/,Darkstar,News From Nowhere,2013,7,
9769,/reviews/albums/17499-rumours/,Fleetwood Mac,Rumours,2013,10,
9770,/reviews/albums/17677-last/,Little Wings,LAST,2013,6.9,
9771,/reviews/albums/17715-cabinet-of-curiosities/,Jacco Gardner,Cabinet of Curiosities,2013,7.2,
9772,/reviews/albums/17684-the-eulogy/,Cakes Da Killa,The Eulogy,2013,7.5,
9773,/reviews/albums/17383-the-jazz-age/,Bryan Ferry,The Jazz Age,2012,7.4,
9774,/reviews/albums/17574-pedestrian-verse/,Frightened Rabbit,Pedestrian Verse,2013,7.6,
9775,/reviews/albums/17703-sugarglider/,Renny Wilson,Sugarglider,2013,6.2,
9776,/reviews/albums/17653-wraetlic/,Wraetlic,Wraetlic,2013,6.1,
9777,/reviews/albums/17656-country-sleep/,Night Beds,Country Sleep,2013,7.7,
9778,/reviews/albums/17649-dual-form/,null -index error,Stones Throw & Leaving Records: Dual Form,2013,7,
9779,/reviews/albums/17726-mbv/,My Bloody Valentine,m b v,2013,9.1,
9780,/reviews/albums/17620-100-records-vol-3/,Sonny Smith,100 Records Vol. 3,2013,7.4,
9781,/reviews/albums/17592-artist-proof/,Chris Darrow,Artist Proof,2013,8.2,
9782,/reviews/albums/17569-out-of-view/,The History of Apple Pie,Out of View,2013,6.7,
9783,/reviews/albums/17707-silver-cloud-ep/,Actress,Silver Cloud EP,2013,7.7,
9784,/reviews/albums/17570-ii/,Unknown Mortal Orchestra,II,2013,7.3,
9785,/reviews/albums/17606-baphometic-chaosium/,Lightning Swords of Death,Baphometic Chaosium,2013,7.8,
9786,/reviews/albums/17611-in-guards-we-trust/,Guards,In Guards We Trust,2013,5.9,
9787,/reviews/albums/17602-oddfellows/,Tomahawk,Oddfellows,2013,6.8,
9788,/reviews/albums/17577-we-the-common/,Thao & the Get Down Stay Down,We the Common,2013,7.5,
9789,/reviews/albums/17523-regions-of-light-and-sound-of-god/,Jim James,Regions of Light and Sound of God,2013,7.8,
9790,/reviews/albums/17562-cold-war/,La Big Vic,Cold War,2013,7.4,
9791,/reviews/albums/17694-slime-flu-3/,Vado,Slime Flu 3,2013,7,
9792,/reviews/albums/17636-no-thrills/,Amateur Best,No Thrills,2013,7.5,
9793,/reviews/albums/17681-0181/,Four Tet,181,2013,7.3,
9794,/reviews/albums/17571-the-man-who-died-in-his-boat-dragging-a-dead-deer-up-a-hill/,Grouper,The Man Who Died in His Boat,2013,8.3,
9795,/reviews/albums/17695-elliphant-ep/,Elliphant,Elliphant EP,2013,7.4,
9796,/reviews/albums/17599-adam-green-binki-shapiro/,Adam Green & Binki Shapiro,Adam Green & Binki Shapiro,2013,6.7,
9797,/reviews/albums/17568-somewhere-else/,Indians,Somewhere Else,2013,7.6,
9798,/reviews/albums/17567-the-house-at-sea/,Amor De Días,The House at Sea,2013,6.8,
9799,/reviews/albums/17676-the-bootleg-series-volume-2-live-in-europe-1969/,Miles Davis,"The Bootleg Series, Volume 2: Live in Europe 1969",2013,9,
9800,/reviews/albums/17600-soft-opening/,Pearl Necklace,Soft Opening,2013,5.6,
9801,/reviews/albums/17655-tastes-the-broom/,Happy Jawbone Family Band,Tastes The Broom,2013,7.6,
9802,/reviews/albums/17637-a-breathtaking-trip-to-that-otherside/,Alexander Spit,A Breathtaking Trip to That Otherside,2013,7.2,
9803,/reviews/albums/17555-down-by-the-racetrack-ep/,Guided by Voices,Down by the Racetrack EP,2013,7,
9804,/reviews/albums/17565-broken-english-deluxe-edition/,Marianne Faithfull,Broken English: Deluxe Edition,2013,8.7,
9805,/reviews/albums/17561-send-a-prayer-ep/,Motor City Drum Ensemble,Send a Prayer EP,2013,7.1,
9806,/reviews/albums/17544-la-busta-giallo/,Il Sogno del Marinaio,La Busta Gialla,2013,5.7,
9807,/reviews/albums/17563-general-dome/,Buke and Gase,General Dome,2013,7,
9808,/reviews/albums/17654-lost-jewlry/,Raekwon,Lost Jewlry,2013,6,
9809,/reviews/albums/17538-the-flower-lane/,Ducktails,The Flower Lane,2013,7.1,
9810,/reviews/albums/17546-pillowfight/,Pillowfight,Pillowfight,2013,3.9,
9811,/reviews/albums/17596-eight/,Radar Brothers,Eight,2013,6,
9812,/reviews/albums/17595-daisy-rage-ep/,Kitty,D.A.I.S.Y. Rage EP,2013,6.9,
9813,/reviews/albums/17597-heartthrob/,Tegan and Sara,Heartthrob,2013,7.3,
9814,/reviews/albums/17537-hummingbird/,Local Natives,Hummingbird,2013,8.1,
9815,/reviews/albums/17594-repeat/,Wimps,Repeat,2013,6,
9816,/reviews/albums/17666-the-flower-of-life/,Cocaine 80s,The Flower of Life,2013,7.5,
9817,/reviews/albums/17557-home/,Nosaj Thing,Home,2013,7.8,
9818,/reviews/albums/17559-fidlar/,FIDLAR,FIDLAR,2013,7,
9819,/reviews/albums/17651-fbg/,Future,F.B.G.,2013,7.6,
9820,/reviews/albums/17566-burnt-up-on-re-entry/,Boduf Songs,Burnt Up On Re-Entry,2013,7.4,
9821,/reviews/albums/17556-hardcourage/,FaltyDL,Hardcourage,2013,7.8,
9822,/reviews/albums/17514-candela/,Mice Parade,Candela,2013,4.8,
9823,/reviews/albums/17558-torres/,Torres,Torres,2013,8.1,
9824,/reviews/albums/17550-wolfs-law/,The Joy Formidable,Wolf's Law,2013,7.2,
9825,/reviews/albums/17553-fabriclive-67/,Ben UFO,Fabriclive 67,2013,7.8,
9826,/reviews/albums/17539-bmw-ep/,SpaceGhostPurrp,B.M.W. EP,2013,5.4,
9827,/reviews/albums/17619-goldenheart/,Dawn Richard,Goldenheart,2013,7.3,
9828,/reviews/albums/17517-christopher/,The Ruby Suns,Christopher,2013,5.8,
9829,/reviews/albums/17497-illmatic/,Nas,Illmatic,2012,10,
9830,/reviews/albums/17535-wash-the-sins-not-only-the-face/,Esben and the Witch,Wash the Sins Not Only the Face,2013,5.8,
9831,/reviews/albums/17593-yeah-right/,Bleeding Rainbow,Yeah Right,2013,6,
9832,/reviews/albums/17502-true-hallucinations/,Ex Cops,True Hallucinations,2013,7.8,
9833,/reviews/albums/17330-sometimes-good-weather-follows-bad-people/,Califone,Sometimes Good Weather Follows Bad People,2012,8,
9834,/reviews/albums/17552-we-are-the-21st-century-ambassadors-of-peace-magic/,Foxygen,We Are the 21st Century Ambassadors of Peace & Magic,2013,8.4,
9835,/reviews/albums/17638-the-choir-the-army/,Mike Shiflet,"The Choir, the Army",2012,7.8,
9836,/reviews/albums/17512-oak-island/,Nightlands,Oak Island,2013,7.7,
9837,/reviews/albums/17513-beta-love/,Ra Ra Riot,Beta Love,2013,5.2,
9838,/reviews/albums/17560-centralia/,Mountains,Centralia,2013,8.1,
9839,/reviews/albums/17516-anything-in-return/,Toro y Moi,Anything In Return,2013,7.9,
9840,/reviews/albums/17554-a-wonder-working-stone/,Alasdair Roberts & Friends,A Wonder Working Stone,2013,7.2,
9841,/reviews/albums/17536-reasons-to-live/,Hilly Eye,Reasons to Live,2013,6.1,
9842,/reviews/albums/17586-folarin/,Wale,Folarin,2012,6.9,
9843,/reviews/albums/17534-the-traditional-fools-reverse-shark-attack/,The Traditional Fools||Ty Segall||Mikal Cronin,The Traditional Fools,2013,7.9,
9844,/reviews/albums/17585-live/,SBTRKT,Live,2013,5.5,
9845,/reviews/albums/17540-arc/,Everything Everything,Arc,2013,7.6,
9846,/reviews/albums/17587-brokeback-and-the-black-rock/,Brokeback,Brokeback and the Black Rock,2013,6.4,
9847,/reviews/albums/17551-almanac/,Widowspeak,Almanac,2013,7.3,
9848,/reviews/albums/17548-la-costa-perdida/,Camper Van Beethoven,La Costa Perdida,2013,6.3,
9849,/reviews/albums/17532-lost-sirens/,New Order,Lost Sirens,2013,6.8,
9850,/reviews/albums/17431-out-of-touch-in-the-wild/,Dutch Uncles,Out of Touch In The Wild,2013,7.3,
9851,/reviews/albums/17528-millionaire-dreamzzz/,Mouse on tha Track,Millionaire Dreamzzz,2012,7.6,
9852,/reviews/albums/17530-love-sign/,Free Energy,Love Sign,2013,3.6,
9853,/reviews/albums/17519-california-x/,California X,California X,2012,7.8,
9854,/reviews/albums/17510-donuts-45-box-set/,J Dilla,Donuts (45 Box Set),2013,10,
9855,/reviews/albums/17496-coming-out-of-the-fog/,Arbouretum,Coming Out of the Fog,2013,6.9,
9856,/reviews/albums/17531-mystical-weapons/,Mystical Weapons,Mystical Weapons,2013,7,
9857,/reviews/albums/17518-its-tha-world/,Jeezy,It's Tha World,2012,7.4,
9858,/reviews/albums/17533-3/,Retribution Gospel Choir,3,2013,7.5,
9859,/reviews/albums/17529-lysandre/,Christopher Owens,Lysandre,2013,6.5,
9860,/reviews/albums/17543-mandatory-brunch-meetings/,Meyhem Lauren,Mandatory Brunch Meetings,2012,5.2,
9861,/reviews/albums/17509-awayland/,Villagers,{Awayland},2013,5.5,
9862,/reviews/albums/17545-in-focus/,Shugo Tokumaru,In Focus?,2013,7.6,
9863,/reviews/albums/17405-light-up-gold/,Parquet Courts,Light Up Gold,2012,8,
9864,/reviews/albums/17501-fade/,Yo La Tengo,Fade,2013,8.1,
9865,/reviews/albums/17542-return-of-the-savage/,DJ Nature,Return of the Savage,2012,7.4,
9866,/reviews/albums/17541-opus-2/,Ethernet,Opus 2,2013,6,
9867,/reviews/albums/17486-selling-my-soul/,Masta Killa,Selling My Soul,2012,5.2,
9868,/reviews/albums/17526-icon-give-life/,The Congos||Sun Araw||M. Geddes Gengras,Icon Give Life,2012,5.8,
9869,/reviews/albums/17504-rifts/,Oneohtrix Point Never,Rifts,2012,8.7,
9870,/reviews/albums/17520-the-island-come-true/,L. Pierre,The Island Come True,2013,7.1,
9871,/reviews/albums/17500-academy-songs-volume-i/,Holopaw,"Academy Songs, Volume I",2013,5.8,
9872,/reviews/albums/17418-out-of-it-and-into-it/,Tall Firs,Out of It and Into It,2012,6.4,
9873,/reviews/albums/17455-beyond-the-tone-arm/,Frankie Knuckles,Beyond the Tone Arm,2012,6.2,
9874,/reviews/albums/17508-the-ballasted-orchestra/,Stars of the Lid,The Ballasted Orchestra,2013,8.5,
9875,/reviews/albums/17425-container-ships/,Kowloon Walled City,Container Ships,2012,6.4,
9876,/reviews/albums/17478-loyal/,Heathered Pearls,Loyal,2012,6.5,
9877,/reviews/albums/17521-peep-the-aprocalypse/,Pro Era,PEEP: The aPROcalypse,2012,6.9,
9878,/reviews/albums/17511-elements-of-light/,Pantha Du Prince & The Bell Laboratory,Elements of Light,2013,7,
9879,/reviews/albums/17437-bivouac/,Jawbreaker,Bivouac,2012,8.8,
9880,/reviews/albums/17432-everything-touching/,Tall Ships,Everything Touching,2012,6,
9881,/reviews/albums/17507-lies-presents-american-noise/,null -index error,L.I.E.S. Presents: American Noise,2012,8.1,
9882,/reviews/albums/17490-stones/,Mats Gustafsson||Colin Stetson,Stones,2012,4.4,
9883,/reviews/albums/17489-blood-oaths-of-the-new-blues/,Wooden Wand,Blood Oaths of the New Blues,2013,7.9,
9884,/reviews/albums/17525-trouble-man-heavy-is-the-head/,T.I.,Trouble Man: Heavy Is the Head,2012,5,
9885,/reviews/albums/17485-persuasive-barrier/,Three Legged Race,Persuasive Barrier,2012,7.6,
9886,/reviews/albums/17461-billow-observatory/,Billow Observatory,Billow Observatory,2012,6,
9887,/reviews/albums/17424-music-from-the-film-hey-badfinger/,Roy Montgomery,Music from the Film Hey Badfinger,2012,6.2,
9888,/reviews/albums/17326-johnny-thunders-the-heartbreakers-lamf-the-lost-77-mixes-special-edition/,The Heartbreakers,L.A.M.F.: Definitive Edition,2012,8.4,
9889,/reviews/albums/17515-django-unchained-ost/,null -index error,Django Unchained OST,2013,5.8,
9890,/reviews/albums/17417-man-chest-hair/,null -index error,Man Chest Hair,2012,7.1,
9891,/reviews/albums/17472-silent-congas/,Larry Gus,Silent Congas,2012,5.8,
9892,/reviews/albums/17442-tropical-psychedelics/,Secret Circuit,Tropical Psychedelics,2012,7.6,
9893,/reviews/albums/17468-chimerization/,Florian Hecker,Chimerization,2012,7.8,
9894,/reviews/albums/17498-truant-rough-sleeper/,Burial,Truant / Rough Sleeper,2012,8.4,
9895,/reviews/albums/17404-vanquish-in-vengeance/,Incantation,Vanquish in Vengeance,2012,7.8,
9896,/reviews/albums/17503-drilluminati/,King Louie,Drilluminati,2012,6.8,
9897,/reviews/albums/17494-white-out-ep/,Dawn Richard,Whiteout EP,2012,6.7,
9898,/reviews/albums/17491-bodily-functions/,Matthew Herbert,Bodily Functions [Reissue],2012,8.7,
9899,/reviews/albums/17492-berberian-sound-studio-original-motion-picture-soundtrack/,Broadcast,Berberian Sound Studio: Original Motion Picture Soundtrack,2013,7.4,
9900,/reviews/albums/17443-finding-comfort-in-overwhelming-negativity/,Theologian,Finding Comfort in Overwhelming Negativity,2012,7.4,
