,score
12137,3.4
12138,6.2
12139,7.1
12140,7.3
12141,7.8
12142,7.5
12143,8.4
12144,8.2
12145,6.3
12146,8.6
12147,7.4
12148,5.3
12149,6.5
12150,7.5
12151,6.3
12152,8.1
12153,8.5
12154,7.4
12155,7.9
12156,6.5
12157,6.8
12158,6.4
12159,8.3
12160,6.8
12161,7.2
12162,6.3
12163,6.8
12164,7.2
12165,5.8
12166,8.9
12167,7.0
12168,6.7
12169,6.0
12170,6.3
12171,7.7
12172,8.3
12173,7.2
12174,5.0
12175,6.6
12176,7.5
12177,6.2
12178,8.7
12179,5.8
12180,7.8
12181,7.4
12182,6.2
12183,6.8
12184,8.2
12185,6.4
12186,7.0
12187,6.9
12188,8.6
12189,6.7
12190,8.1
12191,7.7
12192,6.3
12193,8.7
12194,8.6
12195,3.3
12196,5.3
12197,7.0
12198,8.7
12199,8.0
12200,2.8
12201,7.4
12202,7.8
12203,5.5
12204,6.0
12205,7.1
12206,8.0
12207,5.6
12208,7.1
12209,8.1
12210,6.6
12211,8.0
12212,7.1
12213,7.7
12214,7.9
12215,8.2
12216,7.2
12217,5.2
12218,4.5
12219,7.5
12220,6.7
12221,7.9
12222,7.9
12223,6.2
12224,8.2
12225,5.3
12226,4.8
12227,5.2
12228,8.0
12229,8.6
12230,8.4
12231,7.7
12232,6.7
12233,5.5
12234,4.9
12235,6.5
12236,8.0
12237,4.3
12238,5.2
12239,7.6
12240,5.3
12241,6.3
12242,7.2
12243,5.2
12244,7.1
12245,7.4
12246,7.4
12247,5.4
12248,7.2
12249,7.4
12250,7.8
12251,6.0
12252,3.4
12253,4.4
12254,6.9
12255,6.8
12256,7.4
12257,6.3
12258,7.9
12259,5.9
12260,7.9
12261,7.6
12262,5.9
12263,4.0
12264,6.8
12265,8.7
12266,3.8
12267,5.8
12268,5.6
12269,8.4
12270,1.9
12271,4.8
12272,5.1
12273,7.7
12274,4.1
12275,6.5
12276,7.1
12277,8.6
12278,6.0
12279,5.6
12280,4.6
12281,8.6
12282,7.9
12283,6.2
12284,7.1
12285,6.5
12286,7.0
12287,6.9
12288,6.9
12289,6.4
12290,8.4
12291,6.5
12292,7.4
12293,8.6
12294,7.0
12295,5.0
12296,6.4
12297,7.4
12298,8.0
12299,8.0
12300,7.8
12301,7.4
12302,8.4
12303,3.7
12304,4.4
12305,7.0
12306,8.5
12307,4.8
12308,5.5
12309,8.0
12310,5.9
12311,8.0
12312,3.3
12313,6.2
12314,7.5
12315,7.2
12316,7.2
12317,8.1
12318,7.0
12319,6.1
12320,8.5
12321,6.1
12322,6.3
12323,6.7
12324,7.9
12325,6.8
12326,8.1
12327,6.4
12328,6.6
12329,6.0
12330,7.4
12331,4.5
12332,4.8
12333,5.8
12334,8.0
12335,1.8
12336,7.0
12337,5.1
12338,7.8
12339,6.8
12340,7.8
12341,8.6
12342,5.4
12343,6.5
12344,7.8
12345,7.2
12346,6.9
12347,8.0
12348,5.9
12349,6.5
12350,7.5
12351,7.8
12352,4.4
12353,5.8
12354,7.0
12355,8.9
12356,6.3
12357,7.2
12358,7.2
12359,1.8
12360,8.6
12361,7.3
12362,7.8
12363,7.9
12364,7.8
12365,7.0
12366,7.3
12367,8.4
12368,6.7
12369,7.1
12370,7.2
12371,7.7
12372,5.4
12373,9.1
12374,8.0
12375,5.2
12376,7.0
12377,7.5
12378,6.9
12379,7.9
12380,8.7
12381,7.3
12382,8.3
12383,7.0
12384,7.0
12385,7.7
12386,7.5
12387,8.7
12388,7.6
12389,5.8
12390,5.1
12391,6.7
12392,6.0
12393,8.0
12394,7.6
12395,3.4
12396,7.2
12397,8.0
12398,9.6
12399,4.7
12400,7.2
12401,6.9
12402,4.5
12403,8.5
12404,6.0
12405,7.3
12406,7.4
12407,8.0
12408,6.9
12409,7.5
12410,8.4
12411,6.8
12412,6.7
12413,8.8
12414,7.1
12415,7.5
12416,8.0
12417,5.1
12418,7.4
12419,1.0
12420,6.9
12421,7.2
12422,6.8
12423,7.6
12424,4.7
12425,5.5
12426,6.5
12427,6.8
12428,6.5
12429,5.9
12430,2.7
12431,8.5
12432,6.2
12433,5.5
12434,7.8
12435,2.3
12436,4.0
12437,5.7
12438,8.5
12439,7.5
12440,1.5
12441,5.7
12442,6.3
12443,6.7
12444,4.7
12445,5.8
12446,7.4
12447,8.8
12448,5.0
12449,6.5
12450,7.0
12451,7.8
12452,7.0
12453,6.7
12454,6.3
12455,6.5
12456,8.6
12457,6.9
12458,7.0
12459,5.5
12460,6.8
12461,6.8
12462,5.4
12463,6.6
12464,6.0
12465,4.9
12466,7.1
12467,7.2
12468,7.7
12469,7.7
12470,6.2
12471,5.5
12472,7.2
12473,5.4
12474,7.0
12475,4.5
12476,6.3
12477,8.1
12478,6.3
12479,6.1
12480,5.2
12481,7.9
12482,8.6
12483,7.8
12484,6.9
12485,4.1
12486,6.8
12487,7.5
12488,6.3
12489,7.3
12490,7.5
12491,7.8
12492,4.8
12493,5.0
12494,7.5
12495,6.4
12496,3.0
12497,7.8
12498,7.6
12499,6.8
12500,6.0
12501,6.4
12502,2.9
12503,9.0
12504,5.8
12505,7.5
12506,8.2
12507,7.7
12508,4.9
12509,5.3
12510,7.4
12511,7.6
12512,9.4
12513,6.5
12514,6.6
12515,7.5
12516,5.6
12517,5.5
12518,1.0
12519,9.2
12520,6.0
12521,5.9
12522,4.2
12523,7.8
12524,6.0
12525,8.0
12526,7.3
12527,6.1
12528,7.9
12529,7.9
12530,8.5
12531,8.1
12532,5.2
12533,6.5
12534,7.7
12535,3.1
12536,5.6
12537,7.6
12538,6.0
12539,7.5
12540,2.3
12541,7.7
12542,6.7
12543,9.2
12544,3.7
12545,7.7
12546,8.3
12547,8.0
12548,8.0
12549,6.2
12550,6.7
12551,8.1
12552,6.6
12553,6.5
12554,7.9
12555,5.9
12556,5.1
12557,6.8
12558,8.4
12559,7.2
12560,7.5
12561,7.9
12562,8.0
12563,6.2
12564,8.1
12565,7.0
12566,7.7
12567,8.3
12568,5.7
12569,7.6
12570,5.8
12571,5.5
12572,7.7
12573,8.2
12574,5.9
12575,7.6
12576,4.2
12577,7.7
12578,6.8
12579,7.2
12580,7.5
12581,7.7
12582,6.1
12583,7.3
12584,7.6
12585,6.9
12586,7.4
12587,7.6
12588,7.5
12589,6.0
12590,3.5
12591,7.1
12592,8.6
12593,8.3
12594,6.5
12595,7.6
12596,6.2
12597,6.8
12598,7.2
12599,6.0
12600,7.6
12601,7.9
12602,7.9
12603,7.8
12604,7.0
12605,6.7
12606,7.0
12607,7.8
12608,6.9
12609,8.3
12610,7.6
12611,6.6
12612,8.0
12613,7.1
12614,5.9
12615,7.3
12616,7.7
12617,7.2
12618,7.4
12619,7.0
12620,8.3
12621,6.6
12622,4.8
12623,8.0
12624,7.0
12625,5.8
12626,6.7
12627,6.8
12628,6.9
12629,7.0
12630,7.8
12631,7.8
12632,6.8
12633,8.9
12634,6.5
12635,6.7
12636,7.2
12637,5.9
12638,6.0
12639,7.2
12640,7.1
12641,8.7
12642,6.8
12643,4.8
12644,6.1
12645,7.6
12646,8.9
12647,5.6
12648,7.7
12649,7.3
12650,7.0
12651,6.4
12652,7.5
12653,7.0
12654,8.5
12655,6.1
12656,7.4
12657,7.6
12658,8.2
12659,7.5
12660,6.7
12661,5.9
12662,6.6
12663,9.0
12664,3.5
12665,8.1
12666,8.2
12667,7.9
12668,7.0
12669,7.6
12670,9.4
12671,6.5
12672,6.9
12673,7.9
12674,8.5
12675,7.7
12676,7.7
12677,7.6
12678,7.3
12679,8.2
12680,8.0
12681,8.1
12682,7.5
12683,4.5
12684,7.4
12685,7.6
12686,8.0
12687,7.3
12688,8.0
12689,7.1
12690,8.4
12691,5.9
12692,6.2
12693,7.7
12694,6.1
12695,7.5
12696,8.5
12697,7.3
12698,8.0
12699,8.1
12700,8.0
12701,8.3
12702,7.9
12703,8.2
12704,6.1
12705,7.1
12706,7.7
12707,7.0
12708,8.1
12709,7.4
12710,3.3
12711,6.3
12712,7.7
12713,7.8
12714,6.5
12715,5.5
12716,7.2
12717,7.8
12718,7.0
12719,7.3
12720,7.2
12721,4.9
12722,6.5
12723,7.8
12724,6.3
12725,8.3
12726,7.8
12727,6.5
12728,8.0
12729,8.5
12730,4.7
12731,7.0
12732,8.3
12733,6.0
12734,8.3
12735,4.1
12736,8.4
12737,4.4
12738,7.6
12739,9.1
12740,6.4
12741,7.2
12742,1.9
12743,8.1
12744,4.7
12745,7.5
12746,7.5
12747,8.4
12748,5.0
12749,5.8
12750,6.6
12751,7.7
12752,9.0
12753,7.1
12754,7.4
12755,7.5
12756,5.5
12757,7.8
12758,8.1
12759,7.0
12760,7.8
12761,7.7
12762,4.9
12763,6.1
12764,6.7
12765,5.7
12766,3.2
12767,7.4
12768,7.5
12769,5.6
12770,7.4
12771,7.8
12772,6.3
12773,7.6
12774,8.2
12775,6.9
12776,7.4
12777,4.7
12778,6.6
12779,6.5
12780,7.4
12781,7.5
12782,6.3
12783,7.0
12784,5.7
12785,8.1
12786,5.5
12787,5.6
12788,7.2
12789,8.5
12790,7.4
12791,7.6
12792,8.3
12793,6.8
12794,7.9
12795,8.4
12796,5.7
12797,7.0
12798,7.8
12799,7.4
12800,7.3
12801,7.4
12802,7.7
12803,7.9
12804,7.6
12805,8.0
12806,4.4
12807,6.9
12808,5.0
12809,7.0
12810,6.3
12811,6.6
12812,8.0
12813,8.5
12814,7.3
12815,6.3
12816,8.0
12817,7.2
12818,7.0
12819,8.7
12820,6.0
12821,7.8
12822,7.9
12823,9.4
12824,6.1
12825,7.8
12826,6.4
12827,6.9
12828,7.0
12829,7.7
12830,7.2
12831,8.1
12832,7.3
12833,7.8
12834,5.9
12835,8.5
12836,8.7
12837,6.8
12838,5.6
12839,7.4
12840,7.6
12841,8.1
12842,7.5
12843,7.7
12844,8.0
12845,5.9
12846,5.3
12847,7.5
12848,6.9
12849,3.4
12850,8.4
12851,0.0
12852,5.0
12853,5.8
12854,9.4
12855,7.2
12856,6.7
12857,7.4
12858,6.7
12859,8.3
12860,6.3
12861,6.6
12862,8.2
12863,8.3
12864,7.3
12865,6.0
12866,6.2
12867,7.2
12868,5.7
12869,6.6
12870,7.2
12871,6.8
12872,7.1
12873,4.4
12874,7.4
12875,8.2
12876,5.6
12877,7.8
12878,8.7
12879,6.1
12880,6.6
12881,7.8
12882,7.3
12883,5.8
12884,5.7
12885,5.6
12886,6.2
12887,7.1
12888,6.7
12889,7.2
12890,7.5
12891,8.0
12892,8.3
12893,6.2
12894,6.6
12895,7.4
12896,8.1
12897,7.7
12898,3.5
12899,7.8
12900,7.7
12901,6.0
12902,8.3
12903,7.0
12904,7.9
12905,6.6
12906,6.4
12907,7.8
12908,7.1
12909,5.9
12910,7.5
12911,8.7
12912,6.9
12913,7.4
12914,7.4
12915,9.5
12916,6.0
12917,6.7
12918,7.5
12919,7.7
12920,5.0
12921,7.5
12922,8.0
12923,7.5
12924,8.2
12925,7.0
12926,7.0
12927,7.3
12928,8.3
12929,6.8
12930,7.5
12931,4.7
12932,7.0
12933,6.9
12934,6.0
12935,7.5
12936,8.1
12937,7.5
12938,7.6
12939,6.9
12940,7.4
12941,6.7
12942,7.1
12943,7.2
12944,8.1
12945,8.5
12946,6.0
12947,6.7
12948,6.7
12949,5.4
12950,5.9
12951,7.9
12952,8.5
12953,9.2
12954,5.3
12955,7.0
12956,7.2
12957,9.0
12958,7.0
12959,7.3
12960,7.7
12961,6.4
12962,6.7
12963,7.3
12964,7.6
12965,7.6
12966,5.7
12967,9.3
12968,6.7
12969,8.1
12970,7.3
12971,9.6
12972,4.7
12973,7.1
12974,7.7
12975,8.0
12976,5.0
12977,7.6
12978,7.6
12979,7.3
12980,7.5
12981,7.5
12982,7.1
12983,4.1
12984,8.3
12985,6.4
12986,8.3
12987,6.4
12988,5.9
12989,5.6
12990,7.4
12991,8.4
12992,6.3
12993,7.6
12994,6.8
12995,3.8
12996,6.9
12997,7.6
12998,3.9
12999,4.4
13000,7.5
13001,5.0
13002,8.2
13003,8.0
13004,5.9
13005,7.2
13006,6.0
13007,5.2
13008,3.8
13009,7.5
13010,8.3
13011,8.4
13012,5.3
13013,5.6
13014,7.6
13015,7.5
13016,5.2
13017,6.7
13018,6.5
13019,5.1
13020,7.4
13021,6.0
13022,6.9
13023,7.8
13024,7.5
13025,7.2
13026,5.1
13027,5.8
13028,6.6
13029,6.1
13030,7.0
13031,7.2
13032,7.9
13033,7.8
13034,6.7
13035,4.2
13036,9.1
13037,8.4
13038,8.1
13039,6.1
13040,2.4
13041,7.1
13042,7.4
13043,4.3
13044,5.5
13045,7.2
13046,8.3
13047,6.3
13048,7.7
13049,7.5
13050,6.4
13051,8.2
13052,5.0
13053,8.0
13054,7.7
13055,2.8
13056,7.1
13057,7.7
13058,8.0
13059,6.4
13060,7.8
13061,8.0
13062,6.4
13063,7.1
13064,7.0
13065,4.1
13066,6.2
13067,7.4
13068,3.2
13069,6.9
13070,7.0
13071,7.5
13072,6.6
13073,7.4
13074,5.7
13075,7.4
13076,8.1
13077,4.6
13078,6.8
13079,7.6
13080,7.5
13081,7.5
13082,6.7
13083,7.1
13084,6.5
13085,7.0
13086,7.3
13087,8.0
13088,5.6
13089,7.9
13090,8.1
13091,6.6
13092,3.7
13093,7.1
13094,8.2
13095,3.6
13096,5.0
13097,7.5
13098,7.8
13099,6.4
13100,7.3
13101,7.7
13102,7.8
13103,7.8
13104,6.7
13105,7.6
13106,8.4
13107,5.9
13108,3.2
13109,7.0
13110,6.5
13111,6.5
13112,6.7
13113,7.3
13114,6.0
13115,7.0
13116,7.7
13117,8.1
13118,7.2
13119,7.3
13120,8.0
13121,7.7
13122,6.3
13123,8.3
13124,5.4
13125,7.8
13126,6.6
13127,8.3
13128,7.8
13129,7.1
13130,4.4
13131,6.8
13132,7.4
13133,8.0
13134,6.7
13135,7.1
13136,7.9
13137,7.9
13138,7.9
13139,5.6
13140,6.1
13141,6.1
13142,6.8
13143,7.0
13144,7.3
13145,5.6
13146,6.8
13147,7.5
13148,7.7
13149,6.9
13150,7.3
13151,8.1
13152,5.1
13153,7.0
13154,4.7
13155,6.8
13156,5.9
13157,6.0
13158,8.0
13159,9.0
13160,5.9
13161,6.8
13162,6.7
13163,7.7
13164,10.0
13165,5.1
13166,7.9
13167,6.7
13168,8.0
13169,8.6
13170,8.5
13171,6.5
13172,5.5
13173,6.8
13174,7.0
13175,5.9
13176,5.7
13177,7.0
13178,6.4
13179,7.6
13180,7.4
13181,7.5
13182,7.7
13183,6.2
13184,7.6
13185,4.8
13186,6.4
13187,6.4
13188,5.7
13189,7.7
13190,7.5
13191,6.6
13192,6.5
13193,7.1
13194,7.3
13195,7.1
13196,6.2
13197,6.5
13198,7.0
13199,8.6
13200,7.4
13201,3.9
13202,7.6
13203,6.4
13204,7.0
13205,7.0
13206,7.6
13207,4.0
13208,3.7
13209,7.8
13210,7.0
13211,8.0
13212,7.5
13213,7.8
13214,8.3
13215,7.9
13216,8.1
13217,7.2
13218,7.5
13219,7.7
13220,7.7
13221,6.4
13222,5.9
13223,7.3
13224,7.6
13225,7.3
13226,7.0
13227,6.2
13228,6.7
13229,7.8
13230,8.3
13231,8.7
13232,7.3
13233,8.4
13234,5.8
13235,7.0
13236,8.4
13237,6.5
13238,8.2
13239,6.3
13240,8.0
13241,7.2
13242,3.4
13243,6.7
13244,7.7
13245,7.3
13246,6.1
13247,7.0
13248,7.8
13249,7.8
13250,6.8
13251,8.3
13252,4.8
13253,6.8
13254,6.8
13255,7.9
13256,7.8
13257,5.4
13258,8.5
13259,8.7
13260,7.1
13261,7.4
13262,7.8
13263,7.3
13264,7.0
13265,7.0
13266,6.0
13267,7.4
13268,6.8
13269,7.0
13270,8.8
13271,6.9
13272,7.1
13273,5.7
13274,8.1
13275,7.4
13276,6.7
13277,6.6
13278,7.3
13279,7.8
13280,7.5
13281,6.8
13282,6.7
13283,5.5
13284,7.6
13285,6.9
13286,8.3
13287,6.7
13288,7.7
13289,7.0
13290,6.5
13291,7.5
13292,7.7
13293,7.1
13294,7.3
13295,7.7
13296,4.1
13297,7.2
13298,8.1
13299,7.0
13300,6.6
13301,5.4
13302,5.8
13303,7.7
13304,7.6
13305,6.3
13306,6.1
13307,6.8
13308,5.4
13309,6.8
13310,7.9
13311,4.9
13312,4.8
13313,7.6
13314,7.2
13315,6.8
13316,8.4
13317,7.6
13318,7.6
13319,8.3
13320,8.8
13321,4.4
13322,7.2
13323,7.8
13324,7.3
13325,5.9
13326,6.5
13327,7.6
13328,7.8
13329,7.4
13330,6.9
13331,8.4
13332,6.7
13333,7.2
13334,7.9
13335,8.0
13336,8.5
13337,7.1
13338,7.4
13339,7.2
13340,7.6
13341,8.1
13342,8.3
13343,6.6
13344,7.3
13345,7.7
13346,5.2
13347,8.4
13348,6.0
13349,6.2
13350,7.0
13351,8.6
13352,6.2
13353,3.2
13354,2.7
13355,7.5
13356,6.7
13357,6.9
13358,7.8
13359,8.0
13360,5.9
13361,8.2
13362,7.2
13363,5.5
13364,6.9
13365,6.0
13366,8.5
13367,8.3
13368,6.9
13369,7.2
13370,2.4
13371,7.6
13372,7.3
13373,7.6
13374,7.7
13375,2.0
13376,7.3
13377,5.8
13378,7.2
13379,4.2
13380,7.1
13381,6.2
13382,6.5
13383,7.6
13384,7.4
13385,5.7
13386,5.5
13387,6.9
13388,7.0
13389,5.8
13390,6.4
13391,7.4
13392,7.8
13393,7.4
13394,5.6
13395,5.8
13396,6.8
13397,4.4
13398,6.9
13399,7.1
13400,7.9
13401,6.0
13402,7.2
13403,4.8
13404,7.1
13405,7.0
13406,6.3
13407,7.3
13408,9.4
13409,7.8
13410,8.3
13411,8.4
13412,5.8
13413,7.9
13414,6.0
13415,6.9
13416,8.1
13417,6.9
13418,7.2
13419,7.9
13420,7.3
13421,3.9
13422,6.8
13423,8.0
13424,7.0
13425,2.0
13426,6.4
13427,7.1
13428,7.7
13429,7.9
13430,4.2
13431,7.2
13432,7.2
13433,7.7
13434,5.9
13435,6.0
13436,8.2
13437,6.8
13438,6.7
13439,6.8
13440,7.5
13441,6.3
13442,7.0
13443,7.9
13444,6.1
13445,6.6
13446,7.8
13447,7.6
13448,6.2
13449,4.7
13450,6.9
13451,7.8
13452,8.0
13453,7.0
13454,8.3
13455,7.1
13456,6.0
13457,6.9
13458,6.3
13459,7.0
13460,5.8
13461,5.9
13462,8.2
13463,8.0
13464,7.7
13465,7.4
13466,1.5
13467,7.2
13468,7.7
13469,7.0
13470,4.7
13471,2.7
13472,0.5
13473,7.8
13474,7.8
13475,7.8
13476,4.1
13477,7.1
13478,6.2
13479,7.7
13480,6.1
13481,7.4
13482,3.0
13483,6.9
13484,7.9
13485,7.9
13486,3.0
13487,7.5
13488,7.7
13489,4.8
13490,8.4
13491,6.2
13492,6.5
13493,7.4
13494,8.4
13495,6.5
13496,8.0
13497,4.0
13498,6.7
13499,7.0
13500,6.4
13501,6.8
13502,7.3
13503,7.4
13504,7.5
13505,5.1
13506,7.3
13507,9.2
13508,6.8
13509,7.0
13510,7.1
13511,4.0
13512,7.6
13513,8.1
13514,8.9
13515,5.9
13516,6.3
13517,8.0
13518,7.4
13519,7.5
13520,6.9
13521,6.9
13522,6.4
13523,6.7
13524,6.8
13525,7.7
13526,6.4
13527,8.4
13528,8.5
13529,4.7
13530,7.9
13531,8.7
13532,8.3
13533,7.8
13534,8.2
13535,4.0
13536,7.9
13537,4.2
13538,5.4
13539,6.8
13540,7.5
13541,7.0
13542,7.0
13543,8.0
13544,7.3
13545,9.0
13546,7.0
13547,7.6
13548,7.4
13549,8.1
13550,7.2
13551,3.6
13552,6.5
13553,7.3
13554,8.6
13555,6.7
13556,8.0
13557,6.3
13558,7.2
13559,7.7
13560,7.6
13561,6.6
13562,7.8
13563,7.8
13564,7.3
13565,7.7
13566,9.0
13567,5.0
13568,6.6
13569,6.9
13570,7.6
13571,3.9
13572,7.3
13573,5.9
13574,8.4
13575,7.2
13576,7.6
13577,8.2
13578,2.0
13579,7.4
13580,6.0
13581,6.8
13582,8.0
13583,5.8
13584,7.0
13585,7.6
13586,8.1
13587,8.1
13588,6.5
13589,7.7
13590,1.7
13591,6.0
13592,6.9
13593,10.0
13594,7.8
13595,7.8
13596,9.2
13597,6.8
13598,7.2
13599,6.7
13600,7.7
13601,6.4
13602,6.9
13603,7.0
13604,7.3
13605,8.1
13606,6.8
13607,6.8
13608,7.5
13609,6.8
13610,7.7
13611,3.4
13612,1.2
13613,7.8
13614,7.1
13615,7.7
13616,7.7
13617,6.0
13618,2.2
13619,6.9
13620,7.0
13621,7.4
13622,8.5
13623,7.3
13624,7.5
13625,7.8
13626,8.4
13627,7.4
13628,7.9
13629,7.2
13630,7.4
13631,9.7
13632,7.7
13633,6.2
13634,8.0
13635,8.1
13636,6.8
13637,7.8
13638,8.6
13639,6.4
13640,8.5
13641,7.0
13642,7.0
13643,6.0
13644,6.2
13645,7.0
13646,8.5
13647,6.8
13648,7.5
13649,7.8
13650,5.7
13651,6.6
13652,6.8
13653,7.2
13654,6.5
13655,7.8
13656,7.9
13657,6.9
13658,9.5
13659,7.2
13660,7.6
13661,8.3
13662,5.4
13663,7.4
13664,7.4
13665,6.4
13666,7.1
13667,7.3
13668,5.3
13669,5.9
13670,3.8
13671,6.2
13672,7.5
13673,9.0
13674,5.9
13675,6.0
13676,7.1
13677,7.5
13678,3.0
13679,8.9
13680,4.8
13681,5.1
13682,6.9
13683,7.9
13684,7.6
13685,7.6
13686,5.0
13687,6.0
13688,6.8
13689,7.7
13690,8.0
13691,7.3
13692,7.5
13693,7.5
13694,9.0
13695,4.0
13696,7.4
13697,5.1
13698,6.8
13699,7.3
13700,8.4
13701,6.9
13702,8.7
13703,5.0
13704,6.6
13705,7.7
13706,1.0
13707,6.0
13708,8.0
13709,6.1
13710,6.3
13711,7.4
13712,9.0
13713,6.3
13714,2.8
13715,5.3
13716,6.3
13717,7.5
13718,6.9
13719,7.7
13720,8.2
13721,4.6
13722,6.1
13723,7.6
13724,6.9
13725,7.5
13726,7.6
13727,4.9
13728,7.6
13729,8.0
13730,9.3
13731,5.8
13732,6.8
13733,7.1
13734,7.9
13735,7.4
13736,5.6
13737,3.8
13738,8.0
13739,6.8
13740,5.1
13741,7.2
13742,8.4
13743,7.0
13744,6.8
13745,6.0
13746,5.7
13747,8.1
13748,7.3
13749,7.6
13750,6.2
13751,6.8
13752,6.4
13753,7.5
13754,3.6
13755,7.3
13756,8.0
13757,7.5
13758,7.7
13759,4.1
13760,7.2
13761,7.6
13762,8.1
13763,3.7
13764,8.4
13765,6.7
13766,7.1
13767,6.7
13768,6.9
13769,7.8
13770,6.8
13771,5.8
13772,9.6
13773,6.0
13774,7.3
13775,8.5
13776,9.2
13777,7.4
13778,6.9
13779,7.8
13780,7.7
13781,5.9
13782,7.0
13783,7.1
13784,7.1
13785,7.2
13786,4.4
13787,6.4
13788,6.8
13789,7.9
13790,6.7
13791,7.8
13792,6.7
13793,8.5
13794,6.3
13795,7.5
13796,4.9
13797,6.6
13798,7.3
13799,8.0
13800,9.0
13801,4.8
13802,6.5
13803,9.3
13804,6.7
13805,7.0
13806,3.3
13807,7.0
13808,7.2
13809,7.6
13810,7.8
13811,5.8
13812,5.9
13813,6.8
13814,5.8
13815,7.7
13816,8.1
13817,8.4
13818,7.5
13819,5.8
13820,7.6
13821,6.8
13822,8.2
13823,6.8
13824,7.7
13825,3.9
13826,7.1
13827,7.4
13828,7.5
13829,4.9
13830,8.4
13831,6.0
13832,4.3
13833,6.0
13834,7.4
13835,9.1
13836,7.3
13837,6.0
13838,7.0
13839,7.9
13840,8.9
13841,7.4
13842,7.8
13843,6.2
13844,4.3
13845,7.6
13846,8.6
13847,4.9
13848,6.8
13849,7.0
13850,7.2
13851,8.0
13852,7.0
13853,6.8
13854,7.4
13855,9.2
13856,7.0
13857,3.5
13858,7.6
13859,9.0
13860,6.6
13861,7.7
13862,7.1
13863,7.8
13864,6.9
13865,4.4
13866,6.6
13867,6.8
13868,7.0
13869,7.3
13870,7.8
13871,7.9
13872,8.4
13873,8.3
13874,4.1
13875,7.0
13876,7.6
13877,7.7
13878,8.4
13879,7.3
13880,7.5
13881,7.8
13882,9.5
13883,7.3
13884,6.0
13885,7.8
13886,6.5
13887,7.0
13888,8.2
13889,6.5
13890,7.8
13891,7.5
13892,7.9
13893,4.3
13894,8.7
13895,0.4
13896,7.5
13897,7.0
13898,8.1
13899,8.7
13900,4.9
13901,7.8
13902,5.5
13903,7.2
13904,7.2
13905,8.8
13906,5.5
13907,7.8
13908,7.1
13909,5.9
13910,6.5
13911,7.8
13912,8.6
13913,8.0
13914,6.8
13915,4.0
13916,6.5
13917,5.0
13918,3.9
13919,6.2
13920,7.3
13921,7.5
13922,3.7
13923,8.5
13924,3.3
13925,7.7
13926,7.8
13927,4.9
13928,7.2
13929,2.8
13930,7.3
13931,4.3
13932,6.1
13933,8.5
13934,7.4
13935,7.6
13936,8.1
13937,7.6
13938,5.8
13939,8.8
13940,7.3
13941,5.3
13942,6.0
13943,8.0
13944,7.8
13945,6.5
13946,7.5
13947,8.6
13948,6.7
13949,2.5
13950,8.5
13951,7.2
13952,7.3
13953,6.4
13954,4.5
13955,7.8
13956,7.6
13957,7.5
13958,8.2
13959,5.5
13960,7.5
13961,7.3
13962,7.3
13963,6.2
13964,7.0
13965,7.9
13966,7.8
13967,8.3
13968,7.1
13969,7.9
13970,7.0
13971,5.3
13972,6.3
13973,7.5
13974,7.8
13975,6.0
13976,3.8
13977,7.1
13978,8.0
13979,7.7
13980,1.2
13981,7.9
13982,2.9
13983,7.5
13984,6.8
13985,6.4
13986,6.6
13987,6.5
13988,7.2
13989,6.1
13990,6.8
13991,2.5
13992,6.7
13993,6.5
13994,6.0
13995,8.3
13996,9.5
13997,8.2
13998,7.6
13999,8.6
14000,3.5
14001,6.7
14002,6.8
14003,7.1
14004,7.5
14005,6.7
14006,7.0
14007,7.0
14008,2.4
14009,8.0
14010,6.7
14011,6.8
14012,7.2
14013,8.2
14014,4.9
14015,7.0
14016,7.7
14017,8.3
14018,6.7
14019,7.6
14020,6.8
14021,7.1
14022,8.3
14023,6.5
14024,6.9
14025,7.9
14026,5.0
14027,6.8
14028,7.4
14029,6.9
14030,7.8
14031,8.0
14032,7.0
14033,6.9
14034,8.4
14035,7.3
14036,8.2
14037,2.5
14038,6.8
14039,7.0
14040,8.0
14041,5.4
14042,8.6
14043,8.2
14044,7.0
14045,7.7
14046,7.8
14047,6.4
14048,7.8
14049,8.6
14050,2.0
14051,7.9
14052,6.7
14053,7.3
14054,7.6
14055,7.8
14056,9.3
14057,7.7
14058,7.2
14059,7.9
14060,7.9
14061,6.6
14062,5.5
14063,6.5
14064,6.8
14065,6.9
14066,8.0
14067,8.5
14068,6.0
14069,7.3
14070,8.2
14071,7.0
14072,7.1
14073,7.8
14074,8.3
14075,7.0
14076,7.5
14077,7.4
14078,6.0
14079,8.3
14080,6.9
14081,7.8
14082,8.0
14083,5.1
14084,7.7
14085,8.0
14086,8.6
14087,6.4
14088,6.9
14089,7.7
14090,8.3
14091,4.0
14092,5.0
14093,7.1
14094,7.3
14095,7.8
14096,8.2
14097,7.0
14098,7.2
14099,4.3
14100,3.6
14101,6.7
14102,7.5
14103,7.0
14104,7.7
14105,8.2
14106,8.3
14107,4.7
14108,7.3
14109,7.4
14110,7.4
14111,7.0
14112,7.6
14113,5.7
14114,8.4
14115,7.2
14116,7.7
14117,6.8
14118,6.8
14119,8.3
14120,8.7
14121,8.6
14122,5.5
14123,7.9
14124,8.1
14125,7.4
14126,3.4
14127,8.7
14128,8.1
14129,4.0
14130,6.3
14131,7.0
14132,7.9
14133,5.5
14134,8.6
14135,7.4
